timestamp,order_book
2025-04-08T09:58:10.059442,"{""symbol"": ""BTC/USDT"", ""bids"": [[79528.36, 4.40875], [79528.35, 0.00054], [79528.29, 0.30055], [79528.28, 0.83034], [79528.14, 7e-05], [79528.12, 7e-05], [79528.11, 7e-05], [79528.02, 7e-05], [79528.0, 0.07137], [79527.93, 0.0283], [79525.6, 0.05047], [79525.44, 0.0001], [79524.97, 0.02029], [79524.08, 0.54442], [79524.05, 0.59258], [79524.0, 0.07137], [79523.68, 0.04225], [79522.9, 7e-05], [79522.28, 0.07518], [79522.01, 0.00251]], ""asks"": [[79528.37, 0.53341], [79528.38, 0.00092], [79528.39, 7e-05], [79528.49, 0.00176], [79528.55, 7e-05], [79529.41, 0.00479], [79529.43, 0.0003], [79529.44, 0.02866], [79529.57, 0.00014], [79529.58, 0.31187], [79529.59, 0.00014], [79529.6, 0.83026], [79529.68, 0.00087], [79530.4, 0.0001], [79530.52, 8e-05], [79531.18, 0.00019], [79531.32, 7e-05], [79531.77, 0.01823], [79532.0, 0.00225], [79532.48, 0.02554]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058240572}"
2025-04-08T09:58:10.486611,"{""symbol"": ""BTC/USDT"", ""bids"": [[79528.36, 4.84038], [79528.35, 0.00683], [79528.29, 0.30055], [79528.28, 0.83034], [79528.14, 7e-05], [79528.12, 7e-05], [79528.11, 7e-05], [79528.02, 7e-05], [79528.0, 0.07137], [79527.93, 0.0283], [79527.9, 0.00187], [79525.81, 0.13531], [79525.6, 0.05047], [79525.44, 0.0001], [79524.97, 0.02029], [79524.58, 0.07836], [79524.08, 0.54442], [79524.05, 0.58845], [79524.0, 0.07137], [79523.84, 0.0473]], ""asks"": [[79528.37, 0.0438], [79528.38, 0.00092], [79528.39, 7e-05], [79528.49, 7e-05], [79528.55, 7e-05], [79529.41, 0.00479], [79529.43, 7e-05], [79529.44, 7e-05], [79529.68, 0.00087], [79530.4, 0.0001], [79530.52, 8e-05], [79531.17, 0.00012], [79531.18, 0.00019], [79531.32, 7e-05], [79531.76, 0.00014], [79531.77, 0.01806], [79532.0, 0.00225], [79532.59, 0.00011], [79532.66, 0.00169], [79532.86, 0.00013]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058241099}"
2025-04-08T09:58:10.897398,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 4.89438], [79535.86, 0.00046], [79534.15, 0.4448], [79534.14, 0.83028], [79534.06, 7e-05], [79534.05, 0.3711], [79534.0, 0.07144], [79533.86, 7e-05], [79533.85, 0.59315], [79533.84, 0.00123], [79533.72, 0.04214], [79532.48, 0.02038], [79532.01, 0.00018], [79532.0, 0.12177], [79531.76, 0.05004], [79531.18, 0.49823], [79531.16, 0.04027], [79530.0, 0.07137], [79529.82, 0.02438], [79529.74, 0.14379]], ""asks"": [[79535.88, 0.77651], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14014], [79537.06, 0.00014], [79537.07, 0.83025], [79537.17, 0.00239], [79537.6, 0.0072], [79537.73, 0.44463], [79537.74, 0.19069], [79538.17, 0.00089], [79538.42, 0.0002], [79538.43, 0.00417], [79538.62, 0.00095], [79539.28, 0.01758], [79539.46, 0.00021], [79539.75, 0.37694]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058243295}"
2025-04-08T09:58:11.315598,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 2.92073], [79535.86, 0.00046], [79535.28, 7e-05], [79534.5, 7e-05], [79534.16, 0.00021], [79534.15, 0.05668], [79534.14, 7e-05], [79534.09, 8e-05], [79534.01, 0.00014], [79534.0, 0.07137], [79533.86, 0.00014], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.48, 0.02038], [79532.42, 0.00014], [79532.0, 0.12177], [79531.18, 0.49823], [79531.16, 0.04027], [79530.66, 0.83025]], ""asks"": [[79535.88, 2.35154], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14014], [79537.05, 0.00021], [79537.06, 0.52544], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.4, 0.05047], [79538.43, 0.00417], [79538.62, 0.00095], [79539.28, 0.01758], [79539.3, 0.06293]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058243628}"
2025-04-08T09:58:11.726336,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 2.80315], [79535.86, 0.00046], [79535.28, 7e-05], [79534.76, 7e-05], [79534.69, 0.00015], [79534.5, 7e-05], [79534.27, 0.00014], [79534.21, 7e-05], [79534.16, 0.00014], [79534.15, 0.29865], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.67, 0.00014], [79532.66, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167], [79531.16, 0.04027]], ""asks"": [[79535.88, 2.35132], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.52544], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.4, 0.05047], [79538.62, 0.00095], [79539.28, 0.01758]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058243875}"
2025-04-08T09:58:12.140347,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 2.80315], [79535.86, 0.00046], [79535.28, 7e-05], [79534.76, 7e-05], [79534.69, 0.00015], [79534.5, 7e-05], [79534.27, 0.00014], [79534.21, 7e-05], [79534.16, 0.00014], [79534.15, 0.29865], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.67, 0.00014], [79532.66, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167], [79531.16, 0.04027]], ""asks"": [[79535.88, 2.38432], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.52544], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.4, 0.05047], [79538.62, 0.00095], [79539.28, 0.01758]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058243928}"
2025-04-08T09:58:12.572451,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 3.34315], [79535.86, 0.00046], [79535.8, 7e-05], [79535.28, 7e-05], [79534.97, 0.00015], [79534.76, 7e-05], [79534.69, 7e-05], [79534.5, 7e-05], [79534.27, 7e-05], [79534.16, 0.00014], [79534.15, 0.29865], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.67, 0.00014], [79532.66, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167]], ""asks"": [[79535.88, 2.3262], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.52544], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.4, 0.05047], [79538.62, 0.00095], [79539.28, 0.01758]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058243987}"
2025-04-08T09:58:12.985278,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 3.85561], [79535.86, 0.00046], [79535.8, 7e-05], [79535.66, 7e-05], [79535.28, 7e-05], [79534.97, 7e-05], [79534.77, 7e-05], [79534.76, 7e-05], [79534.31, 0.30561], [79534.3, 0.83021], [79534.27, 7e-05], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.48, 0.02038], [79532.01, 0.00018], [79532.0, 0.12177], [79531.18, 0.27167], [79531.16, 0.04027]], ""asks"": [[79535.88, 0.52267], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.46948], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.62, 0.00095], [79539.28, 0.01758], [79539.42, 0.00934]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058244181}"
2025-04-08T09:58:13.399541,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 3.86115], [79535.86, 0.00046], [79535.8, 7e-05], [79535.66, 7e-05], [79535.28, 7e-05], [79534.98, 0.00015], [79534.97, 7e-05], [79534.77, 7e-05], [79534.32, 0.00014], [79534.31, 0.30561], [79534.27, 7e-05], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.51, 0.00014], [79532.5, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167]], ""asks"": [[79535.88, 1.77962], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.40092], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.62, 0.00095], [79539.28, 0.01758], [79539.42, 0.00934]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058244348}"
2025-04-08T09:58:13.813250,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 3.99114], [79535.86, 0.00046], [79535.8, 0.02014], [79535.7, 0.02014], [79535.66, 7e-05], [79535.58, 0.00015], [79535.28, 7e-05], [79535.06, 0.00014], [79534.32, 0.00014], [79534.31, 0.30561], [79534.27, 7e-05], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.51, 0.00014], [79532.5, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167]], ""asks"": [[79535.88, 0.52267], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.40092], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.62, 0.00095], [79539.28, 0.01758], [79539.46, 0.00021]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058244497}"
2025-04-08T09:58:14.239383,"{""symbol"": ""BTC/USDT"", ""bids"": [[79535.87, 3.99049], [79535.86, 0.00046], [79535.8, 0.02014], [79535.7, 0.02014], [79535.66, 7e-05], [79535.58, 0.00015], [79535.28, 7e-05], [79535.06, 0.00014], [79534.32, 0.00014], [79534.31, 0.30561], [79534.27, 7e-05], [79534.0, 0.07137], [79533.85, 0.05305], [79533.84, 0.00123], [79533.72, 0.04214], [79532.51, 0.00014], [79532.5, 0.83023], [79532.48, 0.02038], [79532.0, 0.12177], [79531.18, 0.27167]], ""asks"": [[79535.88, 0.42211], [79535.89, 0.00087], [79536.0, 0.00232], [79536.16, 0.00176], [79536.31, 0.00021], [79536.32, 0.02704], [79536.47, 0.0002], [79536.48, 0.00056], [79536.49, 0.14007], [79537.05, 0.00014], [79537.06, 0.00021], [79537.07, 0.83018], [79537.17, 0.00239], [79537.6, 0.0072], [79537.74, 0.19069], [79538.22, 0.00018], [79538.23, 0.02538], [79538.62, 0.00095], [79539.28, 0.01758], [79539.46, 0.00021]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058244585}"
2025-04-08T09:58:14.652328,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 5.97432], [79537.72, 0.00039], [79537.68, 8e-05], [79536.46, 0.15808], [79536.09, 0.36629], [79536.0, 0.07137], [79535.88, 0.54007], [79535.87, 0.00302], [79535.8, 0.02007], [79535.7, 0.02007], [79535.06, 7e-05], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123], [79532.3, 0.16006], [79532.0, 0.12177], [79531.38, 0.00251], [79531.33, 7e-05]], ""asks"": [[79537.74, 0.6854], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.52, 7e-05], [79538.53, 7e-05], [79538.61, 0.00057], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79539.99, 0.00025], [79540.0, 0.10319], [79540.53, 0.00116], [79540.88, 0.00014], [79540.89, 0.06007], [79541.12, 0.01758], [79541.19, 0.00014], [79541.2, 0.23562], [79541.21, 0.0775]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058245975}"
2025-04-08T09:58:15.065254,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 1.44671], [79537.72, 0.11202], [79536.01, 0.00014], [79536.0, 0.07137], [79535.87, 0.00302], [79535.8, 0.02007], [79535.7, 0.02007], [79535.06, 7e-05], [79534.48, 0.00016], [79534.35, 0.02038], [79534.14, 8e-05], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123], [79533.77, 0.0001], [79533.75, 0.04199], [79532.02, 0.00014], [79532.01, 0.34283], [79532.0, 0.12177], [79531.38, 0.00251]], ""asks"": [[79537.74, 4.76876], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 0.00021], [79538.4, 0.05054], [79538.52, 0.00021], [79538.53, 0.02797], [79538.61, 0.0005], [79538.88, 0.00014], [79538.89, 0.12579], [79539.15, 0.00014], [79539.16, 0.51835], [79539.17, 0.37677], [79539.19, 0.83016], [79539.25, 0.06293], [79539.3, 0.06293], [79539.36, 0.00135], [79539.75, 0.00017]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058246690}"
2025-04-08T09:58:15.495468,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 1.44873], [79537.72, 0.11202], [79536.01, 0.00014], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.06, 7e-05], [79534.77, 8e-05], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123], [79533.77, 0.0001], [79533.75, 0.04199], [79533.44, 0.0283], [79532.02, 0.00014], [79532.01, 0.34283], [79532.0, 0.12177]], ""asks"": [[79537.74, 4.76876], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 0.00021], [79538.4, 0.05054], [79538.52, 0.00021], [79538.53, 0.02797], [79538.61, 0.0005], [79538.88, 0.00014], [79538.89, 0.12579], [79539.15, 0.00014], [79539.16, 0.51835], [79539.17, 0.37677], [79539.19, 0.83016], [79539.25, 0.06293], [79539.3, 0.06293], [79539.36, 0.00135], [79539.75, 0.00017]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058246834}"
2025-04-08T09:58:15.918216,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.65457], [79537.72, 0.00039], [79537.55, 0.00014], [79537.54, 0.40625], [79537.53, 0.96164], [79537.02, 0.0001], [79536.11, 8e-05], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123], [79533.77, 0.00104]], ""asks"": [[79537.74, 1.29412], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00021], [79538.53, 0.02797], [79538.61, 0.0005], [79539.15, 0.00014], [79539.16, 0.44993], [79539.17, 0.37677], [79539.19, 0.83016], [79539.27, 0.02521], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247112}"
2025-04-08T09:58:16.334396,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.65345], [79537.72, 0.00039], [79537.55, 0.00014], [79537.54, 0.40625], [79537.53, 0.96164], [79537.02, 0.0001], [79536.92, 8e-05], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.21, 0.00201], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123]], ""asks"": [[79537.74, 2.20512], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00021], [79538.53, 0.02797], [79538.61, 0.0005], [79539.15, 0.00014], [79539.16, 0.44993], [79539.17, 0.37677], [79539.19, 0.83016], [79539.21, 0.02521], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247254}"
2025-04-08T09:58:16.747225,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.92974], [79537.72, 0.00039], [79537.71, 8e-05], [79537.55, 0.00014], [79537.54, 0.58688], [79537.53, 0.96164], [79537.02, 0.0001], [79536.62, 0.83019], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.21, 0.00201], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895]], ""asks"": [[79537.74, 0.42508], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00028], [79538.53, 0.02797], [79538.61, 0.0005], [79539.09, 0.00021], [79539.1, 0.28076], [79539.11, 0.83016], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116], [79541.12, 0.01758], [79541.2, 0.00028]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247544}"
2025-04-08T09:58:17.160126,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.92974], [79537.72, 0.00039], [79537.71, 8e-05], [79537.55, 0.00014], [79537.54, 0.58688], [79537.53, 0.96164], [79537.02, 0.0001], [79536.62, 0.83019], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.21, 0.00201], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.48, 0.00016], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895]], ""asks"": [[79537.74, 0.42408], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00028], [79538.53, 0.02797], [79538.61, 0.0005], [79539.09, 0.00021], [79539.1, 0.2122], [79539.11, 0.83016], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116], [79541.12, 0.01758], [79541.2, 0.00028]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247623}"
2025-04-08T09:58:17.577281,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.92938], [79537.72, 0.00039], [79537.71, 8e-05], [79537.55, 0.00014], [79537.54, 0.58688], [79537.53, 0.96164], [79537.02, 0.0001], [79536.58, 0.83019], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.21, 0.00201], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.35, 0.02038], [79534.0, 0.07137], [79533.85, 0.04895], [79533.84, 0.00123]], ""asks"": [[79537.74, 0.93514], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00028], [79538.53, 0.02797], [79538.61, 0.0005], [79539.07, 0.00014], [79539.08, 0.39389], [79539.09, 0.37677], [79539.11, 0.83016], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116], [79541.12, 0.01758]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247790}"
2025-04-08T09:58:17.991293,"{""symbol"": ""BTC/USDT"", ""bids"": [[79537.73, 2.93067], [79537.72, 0.00039], [79537.71, 8e-05], [79537.55, 0.00014], [79537.54, 0.58688], [79537.53, 0.96164], [79537.02, 0.0001], [79536.58, 0.83019], [79536.0, 0.07137], [79535.87, 0.00101], [79535.8, 0.02007], [79535.7, 0.02007], [79535.21, 0.00201], [79535.06, 7e-05], [79535.0, 0.00481], [79534.97, 0.0283], [79534.35, 0.02038], [79534.01, 0.00022], [79534.0, 0.07137], [79533.85, 0.04895]], ""asks"": [[79537.74, 1.09312], [79537.75, 0.00081], [79537.85, 0.00204], [79537.86, 0.00208], [79538.22, 0.00025], [79538.39, 7e-05], [79538.4, 7e-05], [79538.52, 0.00028], [79538.53, 0.02797], [79538.61, 0.0005], [79539.07, 0.00022], [79539.08, 0.39389], [79539.09, 0.37677], [79539.11, 0.83016], [79539.36, 0.00135], [79539.75, 0.00017], [79539.77, 0.00021], [79540.0, 0.10319], [79540.53, 0.00116], [79541.12, 0.01758]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058247854}"
2025-04-08T09:58:18.419360,"{""symbol"": ""BTC/USDT"", ""bids"": [[79541.44, 4.10582], [79541.43, 0.0004], [79541.41, 0.54195], [79541.13, 1.14243], [79540.61, 7e-05], [79540.0, 0.07144], [79539.99, 0.04233], [79539.01, 0.0283], [79538.4, 0.05047], [79538.0, 0.07137], [79537.81, 0.54007], [79537.73, 0.08558], [79537.53, 0.96164], [79536.62, 0.02038], [79536.61, 0.07836], [79536.6, 0.00597], [79536.01, 0.09936], [79536.0, 0.07137], [79535.97, 0.07405], [79535.55, 7e-05]], ""asks"": [[79541.45, 0.14936], [79541.46, 0.00095], [79541.68, 0.00039], [79541.69, 7e-05], [79542.16, 7e-05], [79542.24, 7e-05], [79542.25, 7e-05], [79542.36, 0.00019], [79542.78, 0.00016], [79542.79, 0.001], [79543.21, 0.00013], [79543.29, 7e-05], [79544.0, 0.00225], [79544.63, 0.00067], [79544.74, 0.00259], [79544.82, 0.00014], [79544.88, 0.00014], [79544.89, 0.8301], [79545.03, 0.00135], [79545.44, 9e-05]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058249741}"
2025-04-08T09:58:18.830043,"{""symbol"": ""BTC/USDT"", ""bids"": [[79545.44, 3.64702], [79545.43, 0.00039], [79545.42, 0.73359], [79545.41, 0.54007], [79544.8, 0.05047], [79544.52, 0.0001], [79544.0, 0.07137], [79543.11, 0.04233], [79543.1, 0.04346], [79542.99, 7e-05], [79542.06, 0.02037], [79542.0, 0.07137], [79541.64, 0.37103], [79541.44, 0.83428], [79540.0, 0.20219], [79539.99, 0.04233], [79539.13, 0.14165], [79539.09, 0.00251], [79538.4, 0.05047], [79538.0, 0.0713]], ""asks"": [[79545.45, 1.94168], [79545.46, 0.001], [79545.55, 0.00115], [79545.73, 0.00015], [79545.8, 0.00021], [79545.81, 0.12752], [79545.82, 0.14067], [79545.91, 0.02528], [79546.54, 0.0002], [79547.01, 0.02521], [79547.31, 0.00095], [79547.35, 0.06292], [79547.36, 0.00014], [79547.42, 0.0003], [79547.79, 0.0001], [79547.82, 0.06292], [79547.91, 0.06292], [79548.0, 0.00225], [79548.19, 7e-05], [79548.25, 0.06292]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058250604}"
2025-04-08T09:58:19.244164,"{""symbol"": ""BTC/USDT"", ""bids"": [[79545.44, 1.87358], [79545.43, 0.00039], [79544.81, 0.00014], [79544.8, 0.05047], [79544.52, 0.0001], [79544.01, 0.00014], [79544.0, 0.07137], [79543.12, 0.00014], [79543.11, 0.04233], [79543.1, 0.04346], [79542.99, 7e-05], [79542.51, 8e-05], [79542.45, 0.13082], [79542.06, 0.02037], [79542.0, 0.07137], [79541.64, 7e-05], [79541.44, 0.00414], [79540.0, 0.07144], [79539.99, 0.04233], [79539.97, 0.07412]], ""asks"": [[79545.45, 2.45345], [79545.46, 0.001], [79545.55, 0.00115], [79545.73, 0.00015], [79545.8, 0.00021], [79545.81, 0.13478], [79545.82, 0.14067], [79545.91, 0.02528], [79546.54, 0.0002], [79546.89, 0.06285], [79547.01, 0.02521], [79547.31, 0.00095], [79547.36, 0.00014], [79547.42, 0.0003], [79547.57, 0.12577], [79547.76, 0.06292], [79547.79, 0.0001], [79548.0, 0.00225], [79548.18, 0.06292], [79548.19, 0.06299]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058250901}"
2025-04-08T09:58:19.672244,"{""symbol"": ""BTC/USDT"", ""bids"": [[79545.44, 2.4135], [79545.43, 0.00039], [79544.81, 0.00014], [79544.8, 0.05047], [79544.52, 0.0001], [79544.02, 0.00014], [79544.01, 0.34989], [79544.0, 0.07137], [79543.11, 0.04233], [79543.1, 0.04346], [79542.99, 7e-05], [79542.45, 0.13082], [79542.06, 0.02037], [79542.0, 0.07137], [79541.44, 0.00414], [79541.41, 0.00014], [79541.4, 0.83014], [79540.0, 0.07144], [79539.97, 0.07412], [79539.76, 7e-05]], ""asks"": [[79545.45, 2.04412], [79545.46, 0.001], [79545.55, 0.00115], [79545.73, 0.00015], [79545.8, 0.00021], [79545.81, 0.13478], [79545.82, 0.14067], [79545.91, 0.02528], [79546.54, 0.0002], [79546.89, 0.06292], [79547.01, 0.02521], [79547.36, 0.00014], [79547.42, 0.0003], [79547.57, 0.12577], [79547.76, 0.06292], [79547.79, 0.0001], [79548.0, 0.00225], [79548.18, 0.06292], [79548.19, 0.06299], [79548.38, 7e-05]], ""timestamp"": null, ""datetime"": null, ""nonce"": 66058251071}"
